id,version,status,title,agent_role,category,sector,prompt_family,lifecycle_phase,icon,color_token,operator_tab,route_path,quality_total,has_golden_fixture,command_template_count,hash
HASF-EXP-SDLC-456,3.0.0,active,Code Execution and Hotspot Profiler (Pre-Release Verification),"SDLC, Design & Audit Code Execution and Hotspot Profiler Specialist",SDLC Governance,"SDLC, Design & Audit",Profiler,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/456,48,False,1,e47f5f7fd8d7ad7ce4f901c7553052eeb0264e8a3c75a59e6cc4b7c1b6f05395
HASF-EXP-SDLC-457,3.0.0,active,CI/CD Release Security Gatekeeper (Operational Audit),"SDLC, Design & Audit CI/CD Release Security Gatekeeper Specialist",SDLC Governance,"SDLC, Design & Audit",Gatekeeper,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/457,48,False,1,8aef3940fba8a022bf5eadcf114b49ca6d23cb6f0dae5c738c48ac0b584e3225
HASF-EXP-SDLC-458,3.0.0,active,Code Style and Duplication Auditor (Active Incident Response),"SDLC, Design & Audit Code Style and Duplication Auditor Specialist",SDLC Governance,"SDLC, Design & Audit",Auditor,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/458,48,False,1,85ccb255dc333dd512cc0c2def96792d079120343e89a8fcad513fdae5f673df
HASF-EXP-SDLC-459,3.0.0,active,Requirements Tracing Compliance Officer (Continuous Monitoring),"SDLC, Design & Audit Requirements Tracing Compliance Officer Specialist",SDLC Governance,"SDLC, Design & Audit",Officer,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/459,48,False,1,29b2c1cd4b8dcd77f8a212ec637b5d229477f18cab9be24680fd1296ab3f08d4
HASF-EXP-SDLC-460,3.0.0,active,Database Migration Schema Guard (Compliance Alignment),"SDLC, Design & Audit Database Migration Schema Guard Specialist",SDLC Governance,"SDLC, Design & Audit",Guard,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/460,48,False,1,fb044c988a67c86d7428b21c1637cec0e00deb335d3cddafba403193e784dc37
HASF-EXP-SDLC-461,3.0.0,active,Patent and Architectural Novelty Explorer (Initial Design),"SDLC, Design & Audit Patent and Architectural Novelty Explorer Specialist",SDLC Governance,"SDLC, Design & Audit",Explorer,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/461,48,False,1,5012420d4e203120f2a31e1f75eb278a0c3fba18b750068315b6100fbc922305
HASF-EXP-SDLC-462,3.0.0,active,Code Execution and Hotspot Profiler (Pre-Release Verification),"SDLC, Design & Audit Code Execution and Hotspot Profiler Specialist",SDLC Governance,"SDLC, Design & Audit",Profiler,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/462,48,False,1,e47f5f7fd8d7ad7ce4f901c7553052eeb0264e8a3c75a59e6cc4b7c1b6f05395
HASF-EXP-SDLC-463,3.0.0,active,CI/CD Release Security Gatekeeper (Operational Audit),"SDLC, Design & Audit CI/CD Release Security Gatekeeper Specialist",SDLC Governance,"SDLC, Design & Audit",Gatekeeper,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/463,48,False,1,8aef3940fba8a022bf5eadcf114b49ca6d23cb6f0dae5c738c48ac0b584e3225
HASF-EXP-SDLC-464,3.0.0,active,Code Style and Duplication Auditor (Active Incident Response),"SDLC, Design & Audit Code Style and Duplication Auditor Specialist",SDLC Governance,"SDLC, Design & Audit",Auditor,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/464,48,False,1,85ccb255dc333dd512cc0c2def96792d079120343e89a8fcad513fdae5f673df
HASF-EXP-SDLC-465,3.0.0,active,Requirements Tracing Compliance Officer (Continuous Monitoring),"SDLC, Design & Audit Requirements Tracing Compliance Officer Specialist",SDLC Governance,"SDLC, Design & Audit",Officer,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/465,48,False,1,29b2c1cd4b8dcd77f8a212ec637b5d229477f18cab9be24680fd1296ab3f08d4
HASF-EXP-SDLC-466,3.0.0,active,Database Migration Schema Guard (Compliance Alignment),"SDLC, Design & Audit Database Migration Schema Guard Specialist",SDLC Governance,"SDLC, Design & Audit",Guard,Cross-Lifecycle,clipboard-check,accent-violet,qa,/prompts/exp/sdlc/466,48,False,1,fb044c988a67c86d7428b21c1637cec0e00deb335d3cddafba403193e784dc37
HASF-EXP-RESDEL-467,3.0.0,active,Academic Literature Synthesis Specialist (Initial Design),"Research, Analysts & Delivery Academic Literature Synthesis Specialist Specialist",Research & Delivery,"Research, Analysts & Delivery",Specialist,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/467,48,False,1,f7568257332e8006b5d5b2f1c3bc20876c06fd7dca366c95ecde4e21d2a2b2c2
HASF-EXP-RESDEL-468,3.0.0,active,Competitive Intelligence Market Analyst (Pre-Release Verification),"Research, Analysts & Delivery Competitive Intelligence Market Analyst Specialist",Research & Delivery,"Research, Analysts & Delivery",Analyst,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/468,48,False,1,c851f704841ede140bb00e7676dfc1762e9ba4856c3da63e2b44826c28295205
HASF-EXP-RESDEL-469,3.0.0,active,Delivery Assurance and Release Coordinator (Operational Audit),"Research, Analysts & Delivery Delivery Assurance and Release Coordinator Specialist",Research & Delivery,"Research, Analysts & Delivery",Coordinator,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/469,48,False,1,b6b8f9144285fe399a2242fccea05d086c1ad46e2f1f7c784555811408f10850
HASF-EXP-RESDEL-470,3.0.0,active,UX Latency and Layout Auditor (Active Incident Response),"Research, Analysts & Delivery UX Latency and Layout Auditor Specialist",Research & Delivery,"Research, Analysts & Delivery",Auditor,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/470,48,False,1,d1afdcf4c24ce252df74dd42a7e790a5fcb5b28d52cab7349cf05b5b34b76ace
HASF-EXP-RESDEL-471,3.0.0,active,Conversion Funnel and Analytics Model (Continuous Monitoring),"Research, Analysts & Delivery Conversion Funnel and Analytics Model Specialist",Research & Delivery,"Research, Analysts & Delivery",Model,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/471,48,False,1,829933f7a50c9e94f9f72bccfdc19215029ada5b7ea3d8a63584562874bd4e96
HASF-EXP-RESDEL-472,3.0.0,active,Third-Party Vendor Risk Officer (Compliance Alignment),"Research, Analysts & Delivery Third-Party Vendor Risk Officer Specialist",Research & Delivery,"Research, Analysts & Delivery",Officer,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/472,48,False,1,838897293294ef122b6371e81faf9b1e9d2740c313708ca8202d75b0cdd4f1ce
HASF-EXP-RESDEL-473,3.0.0,active,Academic Literature Synthesis Specialist (Initial Design),"Research, Analysts & Delivery Academic Literature Synthesis Specialist Specialist",Research & Delivery,"Research, Analysts & Delivery",Specialist,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/473,48,False,1,f7568257332e8006b5d5b2f1c3bc20876c06fd7dca366c95ecde4e21d2a2b2c2
HASF-EXP-RESDEL-474,3.0.0,active,Competitive Intelligence Market Analyst (Pre-Release Verification),"Research, Analysts & Delivery Competitive Intelligence Market Analyst Specialist",Research & Delivery,"Research, Analysts & Delivery",Analyst,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/474,48,False,1,c851f704841ede140bb00e7676dfc1762e9ba4856c3da63e2b44826c28295205
HASF-EXP-RESDEL-475,3.0.0,active,Delivery Assurance and Release Coordinator (Operational Audit),"Research, Analysts & Delivery Delivery Assurance and Release Coordinator Specialist",Research & Delivery,"Research, Analysts & Delivery",Coordinator,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/475,48,False,1,b6b8f9144285fe399a2242fccea05d086c1ad46e2f1f7c784555811408f10850
HASF-EXP-RESDEL-476,3.0.0,active,UX Latency and Layout Auditor (Active Incident Response),"Research, Analysts & Delivery UX Latency and Layout Auditor Specialist",Research & Delivery,"Research, Analysts & Delivery",Auditor,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/476,48,False,1,d1afdcf4c24ce252df74dd42a7e790a5fcb5b28d52cab7349cf05b5b34b76ace
HASF-EXP-RESDEL-477,3.0.0,active,Conversion Funnel and Analytics Model (Continuous Monitoring),"Research, Analysts & Delivery Conversion Funnel and Analytics Model Specialist",Research & Delivery,"Research, Analysts & Delivery",Model,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/477,48,False,1,829933f7a50c9e94f9f72bccfdc19215029ada5b7ea3d8a63584562874bd4e96
HASF-EXP-RESDEL-478,3.0.0,active,Third-Party Vendor Risk Officer (Compliance Alignment),"Research, Analysts & Delivery Third-Party Vendor Risk Officer Specialist",Research & Delivery,"Research, Analysts & Delivery",Officer,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/478,48,False,1,838897293294ef122b6371e81faf9b1e9d2740c313708ca8202d75b0cdd4f1ce
HASF-EXP-RESDEL-479,3.0.0,active,Academic Literature Synthesis Specialist (Initial Design),"Research, Analysts & Delivery Academic Literature Synthesis Specialist Specialist",Research & Delivery,"Research, Analysts & Delivery",Specialist,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/479,48,False,1,f7568257332e8006b5d5b2f1c3bc20876c06fd7dca366c95ecde4e21d2a2b2c2
HASF-EXP-RESDEL-480,3.0.0,active,Competitive Intelligence Market Analyst (Pre-Release Verification),"Research, Analysts & Delivery Competitive Intelligence Market Analyst Specialist",Research & Delivery,"Research, Analysts & Delivery",Analyst,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/480,48,False,1,c851f704841ede140bb00e7676dfc1762e9ba4856c3da63e2b44826c28295205
HASF-EXP-RESDEL-481,3.0.0,active,Delivery Assurance and Release Coordinator (Operational Audit),"Research, Analysts & Delivery Delivery Assurance and Release Coordinator Specialist",Research & Delivery,"Research, Analysts & Delivery",Coordinator,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/481,48,False,1,b6b8f9144285fe399a2242fccea05d086c1ad46e2f1f7c784555811408f10850
HASF-EXP-RESDEL-482,3.0.0,active,UX Latency and Layout Auditor (Active Incident Response),"Research, Analysts & Delivery UX Latency and Layout Auditor Specialist",Research & Delivery,"Research, Analysts & Delivery",Auditor,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/482,48,False,1,d1afdcf4c24ce252df74dd42a7e790a5fcb5b28d52cab7349cf05b5b34b76ace
HASF-EXP-RESDEL-483,3.0.0,active,Conversion Funnel and Analytics Model (Continuous Monitoring),"Research, Analysts & Delivery Conversion Funnel and Analytics Model Specialist",Research & Delivery,"Research, Analysts & Delivery",Model,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/483,48,False,1,829933f7a50c9e94f9f72bccfdc19215029ada5b7ea3d8a63584562874bd4e96
HASF-EXP-RESDEL-484,3.0.0,active,Third-Party Vendor Risk Officer (Compliance Alignment),"Research, Analysts & Delivery Third-Party Vendor Risk Officer Specialist",Research & Delivery,"Research, Analysts & Delivery",Officer,Cross-Lifecycle,bar-chart-3,accent-amber,family,/prompts/exp/resdel/484,48,False,1,838897293294ef122b6371e81faf9b1e9d2740c313708ca8202d75b0cdd4f1ce
HASF-EXP-NOS-501,3.0.0,active,NorthStar Calendar Agent (HH-01),Calendar Agent,Family & Personal,Family Operations,Scheduling,Operational,calendar,accent-violet,family,/prompts/nos/hh-01,50,False,1,aca6224fa9164c2d7a7fc71e23f004c8e0eea51689e19d4b36df50a40902ec0a
HASF-EXP-NOS-502,3.0.0,active,NorthStar Meal Planning Agent (HH-02),Meal Planning Agent,Family & Personal,Family Operations,Nutrition,Operational,cooking-pot,accent-violet,family,/prompts/nos/hh-02,50,False,1,69d416d08ad124c21ec21c251217c41a8d04801df3c9e11e791b9691c588e020
HASF-EXP-NOS-503,3.0.0,active,NorthStar Grocery Agent (HH-03),Grocery Agent,Family & Personal,Family Operations,Procurement,Operational,shopping-cart,accent-violet,family,/prompts/nos/hh-03,50,False,1,052537eb13eb3866e2717da6f70716d57175091e2bef60826ab91716d7ffafb7
HASF-EXP-NOS-504,3.0.0,active,NorthStar Maintenance Agent (HH-04),Maintenance Agent,Family & Personal,Family Operations,Facilities,Operational,wrench,accent-violet,family,/prompts/nos/hh-04,50,False,1,ac8c47ec072c34ec772f8852d32f37f44e5cb7a796b8367ef72cac3c5886d12e
HASF-EXP-NOS-505,3.0.0,active,NorthStar Budget Agent (HH-05),Budget Agent,Family & Personal,Family Operations,Finance,Operational,wallet,accent-violet,family,/prompts/nos/hh-05,50,False,1,add6fd271e3aaaebcc7e6f342c8930d7447a860ddbdc1061834e7ac07a1d3e74
HASF-EXP-NOS-506,3.0.0,active,NorthStar Travel Agent (HH-06),Travel Agent,Family & Personal,Family Operations,Travel,Operational,plane,accent-violet,family,/prompts/nos/hh-06,50,False,1,b65579977d05c87e5fb4f92b35820a820333ef06c351cf59d42c71a8d63f3b83
HASF-EXP-NOS-507,3.0.0,active,NorthStar Family Logistics Agent (HH-07),Family Agent,Family & Personal,Family Operations,Coordination,Operational,users,accent-violet,family,/prompts/nos/hh-07,50,False,1,1aed0dc0b946b04196fa94b5d3be5b9a8cf889f0d44ef6130a014d0f326efa17
HASF-EXP-NOS-508,3.0.0,active,NorthStar Wellness Agent (HH-08),Wellness Agent,Family & Personal,Family Operations,Health,Operational,activity,accent-violet,family,/prompts/nos/hh-08,50,False,1,094c7c6d9607f38a50dd1f047dfe9dce373e5a2ba78f4b6ff75357b2ddf7e9a4
HASF-EXP-NOS-509,3.0.0,active,NorthStar Home Operations Agent (HH-09),Home Ops Agent,Family & Personal,Family Operations,Automation,Operational,home,accent-violet,family,/prompts/nos/hh-09,50,False,1,65e381fc0b3189aaa42567d9c45a2748fc0fa81b91a38030e1e7a08f10c5e6d2
HASF-EXP-NOS-510,3.0.0,active,NorthStar Events Agent (HH-10),Events Agent,Family & Personal,Family Operations,Planning,Operational,party-popper,accent-violet,family,/prompts/nos/hh-10,50,False,1,bc2286b1e7f518d10fd86354f57189f5baa1e4bf1da0ca2c3bfdd3def194f817
HASF-EXP-NOS-511,3.0.0,active,NorthStar Email Agent (BS-01),Email Agent,Research & Delivery,Business Operations,Communication,Operational,mail,accent-blue,devsecops,/prompts/nos/bs-01,50,False,1,6424b4f8b81673c242fefd703a08866fcd3c59f4ac6aa806cfde394ac449729f
HASF-EXP-NOS-512,3.0.0,active,NorthStar Client Communications Agent (BS-02),Client Comm Agent,Research & Delivery,Business Operations,Relations,Operational,message-square,accent-blue,devsecops,/prompts/nos/bs-02,50,False,1,80aa95e00bb6aae85be97bc01d9fff2eebdde711d5c3c305159c263fd739c2ad
HASF-EXP-NOS-513,3.0.0,active,NorthStar Content Operations Agent (BS-03),Content Ops Agent,Research & Delivery,Business Operations,Production,Operational,file-text,accent-blue,devsecops,/prompts/nos/bs-03,50,False,1,4c74c092fe377d1bb1f6cd11e58fb6dfdb577e193f3b9164f4edcfb91c4d0f45
HASF-EXP-NOS-514,3.0.0,active,NorthStar Social Media Agent (BS-04),Social Media Agent,Research & Delivery,Business Operations,Marketing,Operational,share-2,accent-blue,devsecops,/prompts/nos/bs-04,50,False,1,d039957c1f5ab7c0c1de8f3e9e67c036aa55e3ce356af62376652e565dfa7ad8
HASF-EXP-NOS-515,3.0.0,active,NorthStar Finance Administration Agent (BS-05),Finance Admin Agent,SDLC Governance,Business Operations,Accounting,Operational,coins,accent-blue,devsecops,/prompts/nos/bs-05,50,False,1,e4ddb644e3e38d8615ab48540c628b1cf6aa8a2c07a5fe523b8d6ef011d47101
HASF-EXP-NOS-516,3.0.0,active,NorthStar Research Agent (BS-06),Research Agent,Research & Delivery,Business Operations,Analysis,Operational,search-code,accent-blue,devsecops,/prompts/nos/bs-06,50,False,1,9b76da1578a6d4b1489d1974755515dc1962ad5e2ba033f42d7e15f67277a436
HASF-EXP-NOS-517,3.0.0,active,NorthStar Business Scheduling Agent (BS-07),Biz Schedule Agent,Research & Delivery,Business Operations,Scheduling,Operational,clock,accent-blue,devsecops,/prompts/nos/bs-07,50,False,1,2715768ef84cd71e32ba5075cfcd2aafaadb5cf4e1f2cda9f5f9185b19fe32eb
HASF-EXP-NOS-518,3.0.0,active,NorthStar Project Coordination Agent (BS-08),Project Coord Agent,Research & Delivery,Business Operations,Management,Operational,kanban,accent-blue,devsecops,/prompts/nos/bs-08,50,False,1,97e715673fed5596a94f266b7e752eef940f3342a367befa7f9a0e31e709817c
HASF-EXP-NOS-519,3.0.0,active,NorthStar Marketing Automation Agent (BS-09),Marketing Auto Agent,Research & Delivery,Business Operations,Automation,Operational,megaphone,accent-blue,devsecops,/prompts/nos/bs-09,50,False,1,ec6cce77060b13f556e66c34abfdd232518e9d680916223acf6afc3e07187f94
HASF-EXP-NOS-520,3.0.0,active,NorthStar Administrative Support Agent (BS-10),Admin Support Agent,SDLC Governance,Business Operations,Administration,Operational,folder-closed,accent-blue,devsecops,/prompts/nos/bs-10,50,False,1,ec527af617669c9e094651a6e3e3497e456ab82f2618bed9c93be5c9267cd573
HASF-EXP-NOS-521,3.0.0,active,NorthStar System Operations Agent (SH-01),System Ops Agent,SDLC Governance,Shared Infrastructure,Monitoring,Operational,shield-check,accent-cyan,security,/prompts/nos/sh-01,50,False,1,abf5126bf31c5733fa541ef692e42dd842f943f420e847291984ab07033ed621
HASF-EXP-NOS-522,3.0.0,active,NorthStar Orchestrator Agent (SH-02),Orchestrator Agent,SDLC Governance,Shared Infrastructure,Routing,Operational,git-pull-request,accent-cyan,security,/prompts/nos/sh-02,50,False,1,e09edbc67830eaec968b295b1445519e74ce34a78599addfbb3abd42169bcee4
HASF-EXP-NOS-523,3.0.0,active,NorthStar Knowledge Keeper Agent (SH-03),Knowledge Agent,SDLC Governance,Shared Infrastructure,Memory,Operational,database,accent-cyan,security,/prompts/nos/sh-03,50,False,1,389de9ea048916b5efe969ffb5ff7980ef607b700ba8ccf3abac930470445752
HASF-EXP-NOS-524,3.0.0,active,NorthStar Security & Compliance Agent (SH-04),Security Agent,SDLC Governance,Shared Infrastructure,Access Control,Operational,lock,accent-cyan,security,/prompts/nos/sh-04,50,False,1,86d5546f1aa1455b81ced5afbb441e91374e92d92e91f33a7f2b177ccc3e8a08
HASF-CYB-ZT-017,3.0.0,active,Zero Trust Architecture Agent (HASF-CYB-ZT-017),Zero Trust Agent,Cybersecurity,All Industries,Zero Trust,Operational,lock-keyhole,accent-red,cybersecurity,/prompts/cybersecurity/hasf-cyb-zt-017,50,False,1,d463d509f32bc88cae2e7ab519e8955f7e4d6ae73997e29ae7517e55d42df31c
HASF-CYB-IAM-018,3.0.0,active,IAM Least-Privilege Agent (HASF-CYB-IAM-018),IAM Agent,Cybersecurity,All Industries,Identity & Access,Operational,shield-alert,accent-red,cybersecurity,/prompts/cybersecurity/hasf-cyb-iam-018,50,False,1,98164d88efb6e3df10b28c121b42971f5339e479768fafb9e08e9fef88057ef1
HASF-CYB-SOC-019,3.0.0,active,Detection Rule Engineering Agent (HASF-CYB-SOC-019),Detection Engineering Agent,Cybersecurity,All Industries,SOC Operations,Operational,radar,accent-red,cybersecurity,/prompts/cybersecurity/hasf-cyb-soc-019,50,False,1,fa22b1721653e28540ea08d8ed7869c8727f04d2e410ef59de94f1ca2b0d620a
HASF-CYB-IR-020,3.0.0,active,Incident Response Commander Agent (HASF-CYB-IR-020),Incident Response Agent,Cybersecurity,All Industries,Incident Management,Operational,flame,accent-red,cybersecurity,/prompts/cybersecurity/hasf-cyb-ir-020,50,False,1,c80eab0b4e862df0be205a6310943e470ef4dab9065d60cf2d090dc509f85900
HASF-CYB-VULN-021,3.0.0,active,Vulnerability SLA Triage Agent (HASF-CYB-VULN-021),Vulnerability Management Agent,Cybersecurity,All Industries,Vulnerability Management,Operational,bug-play,accent-red,cybersecurity,/prompts/cybersecurity/hasf-cyb-vuln-021,50,False,1,b6c8473853687d632c4072dde592a4822fcdba96245702c3a83d0d12f174c5c7
HASF-CYB-3P-022,3.0.0,active,Third-Party Software Risk Agent (HASF-CYB-3P-022),Risk Board Agent,Cybersecurity,All Industries,Third-Party Assessment,Operational,network,accent-red,cybersecurity,/prompts/cybersecurity/hasf-cyb-3p-022,50,False,1,47aee1daf4ce0ce631083dfda3734c8e3a6d74031458849e018fe7ed6b465c52
HASF-CYB-ISSO-023,3.0.0,active,ISSO Compliance Agent (HASF-CYB-ISSO-023),ISSO Agent,Cybersecurity,All Industries,Compliance,Operational,clipboard-check,accent-red,cybersecurity,/prompts/cybersecurity/hasf-cyb-isso-023,50,False,1,3a2262857c09f6c5f18315ec289de06469fce4c272a4b109314a0040efe6cbfa
